Rank,Change,Name,League Number,League,Steam Name,Xbox Name,PSN Name,Cashouts
4257,-242,AthleticFrog#8755,16,Platinum 1,,,landondandon,0
4258,-242,AwesomeSoldier#1198,16,Platinum 1,dior,,beerinabag,0
4259,134,Ro#5000,16,Platinum 1,,,HandsomeeRo,0
4260,-242,Hi-techHat#8566,16,Platinum 1,Kirishima Touka,,,0
4260,-242,EngagingWarrior#3182,16,Platinum 1,Takatsuki Izumi,,,0
4262,260,ItsFisk#0438,16,Platinum 1,,,ItsFisky,0
4263,682,Smoke#5173,16,Platinum 1,,,L8-4Wrk_,0
4264,-545,WrangledParty#0534,16,Platinum 1,paradox.supreme,,,0
4265,-242,EngagingGamer#7997,16,Platinum 1,ATG-小帆,,,0
4266,-240,ShiningHero#3362,16,Platinum 1,Kaotic,,,0
4267,-240,Zylo#2139,16,Platinum 1,O⅃YZ,,,0
4268,-240,Shine#0246,16,Platinum 1,ᵀᵀⱽ/ShineArt,,,0
4269,594,QuickSnake#5299,16,Platinum 1,一拐子King(骚狗先生）,,,0
4270,1379,WildMoney#4121,16,Platinum 1,,Spl0dge#4089,,0
4271,1770,MasonOG#7662,16,Platinum 1,MasonOG 𝕳,,ScremxX,0
4272,-136,Laz0r#1708,16,Platinum 1,Laz0r,CaptainLaz0r,,0
4273,1033,AthleticShell#9005,16,Platinum 1,,UndoingBody04,,0
4274,1071,RandomGold#6535,16,Platinum 1,Tia,,,0
4275,375,Anyupmula-Twitch#1124,16,Platinum 1,,AnyupMula,,0
4276,21,kozying#3475,16,Platinum 1,Anita Max Wynn,,,0
4277,76,DirectSoldier#1375,16,Platinum 1,,,xDustiez,0
4278,262,MagikMerlin#1691,16,Platinum 1,MagikMerlin,,,0
4279,36,MeloDeath#3611,16,Platinum 1,Vlad Amir,,,0
4280,-307,LuckyCatwalk#1047,16,Platinum 1,,,JabbaDeez--Nuts,0
4281,-244,SkilledMap#0601,16,Platinum 1,莫搞我啊阿sir,,,0
4282,-166,Wort_Brain#5249,16,Platinum 1,,,Wort_Brain,0
4283,-337,Saitama#5271,16,Platinum 1,Saitama,,,0
4284,177,StealthyFashion#8822,16,Platinum 1,特鲁,,,0
4285,-187,oVogue#0689,16,Platinum 1,oVogue,,,0
4286,-702,DirectDagger#1288,16,Platinum 1,will.i.am,,,0
4287,640,Gesoodi#1673,16,Platinum 1,Gesoodi,,,0
4288,-157,GlitchySnow#0409,16,Platinum 1,I,,,0
4289,-404,MrZyxis#4124,16,Platinum 1,MrZyxis,,,0
4290,55,FierceSweep#5767,16,Platinum 1,,,Ghostbuster44,0
4291,-250,Mavuin#9816,16,Platinum 1,Mavuin,,,0
4292,-250,uoh#2036,16,Platinum 1,Chunky Muffin,,,0
4293,-82,GreatDevice#0659,16,Platinum 1,,,MK_KILLER_27,0
4294,-111,FunFrog#3595,16,Platinum 1,ABUxNMR,,,0
4295,-395,Hi-techBlade#3845,16,Platinum 1,,Nate Too Turnt,,0
4296,-251,derrickdinh05#1793,16,Platinum 1,derrickdinh05,,,0
4297,-250,ReadySoup#6955,16,Platinum 1,网瘾蛆虫最后的救赎,,,0
4298,-250,Geem#3573,16,Platinum 1,Geem,,,0
4299,-178,NimbleFashion#7285,16,Platinum 1,Daras,,,0
4300,-330,ChargingNinja#2939,16,Platinum 1,,,AboveAvgD,0
4301,-322,ThiccTesti#5690,16,Platinum 1,josiah9105,thicc testi,Sickahhfrog,0
4302,-390,NimbleAtlas#5180,16,Platinum 1,Free,,,0
4303,-252,FunGamer#2270,16,Platinum 1,,Melmanoos,,0
4304,-431,DQS5KW6N7#9417,16,Platinum 1,DY巴巴亞加(遇掛6/9排),,a39086441,0
4305,-253,CokeNBall#1034,16,Platinum 1,SiliCat,,,0
4306,-82,Madman#0735,16,Platinum 1,Madman,,BootyBandit274,0
4307,-254,WingedProp#2538,16,Platinum 1,泛舟江上别,,,0
4308,-254,GrandFrog#5797,16,Platinum 1,pete,,,0
4309,-253,BattleArena#4591,16,Platinum 1,Young sheldon,,,0
4310,127,J4CK1E_CH4N#5146,16,Platinum 1,J4CK1E CH4N,,,0
4311,328,KaliKo#1424,16,Platinum 1,[ハックス]KaliKo,,,0
4312,959,bawseN#7935,16,Platinum 1,bawseN,,Dezoned,0
4313,-3,BlueNinja#4497,16,Platinum 1,,Xurr#8121,,0
4314,366,Spinach#1384,16,Platinum 1,Spinach,Spinach#8746,,0
4315,520,AthleticGunner#8651,16,Platinum 1,锖,,,0
4316,525,FastMap#1577,16,Platinum 1,,,specter_ezXD,0
4317,-584,SurrealYolk#3166,16,Platinum 1,ドバドバ,,,0
4318,-257,StunningSweep#3241,16,Platinum 1,,eleVatedSOM,,0
4319,-257,dazzlemon#1760,16,Platinum 1,dazzlemon,,,0
4320,34,SmashFace#0630,16,Platinum 1,Dian,,,0
4321,-256,skar#0848,16,Platinum 1,ᴳᴺᴳSKAR,,,0
4322,-255,BadFnx#3607,16,Platinum 1,BadFnx,,,0
4323,-325,HonoredImpala#3852,16,Platinum 1,Joypachi,,,0
4324,-256,ToeTickler#9813,16,Platinum 1,,SomePotatoes#469,,0
4325,638,BalletGeomorph#6338,16,Platinum 1,清远,,,0
4326,1056,BusinessEffort#8798,16,Platinum 1,☃☃☃,LivedNight83277,,0
4327,4603,SkeletalShotgun#0525,16,Platinum 1,开挂都打不过？,,,0
4328,-258,StealthyRinger#5259,16,Platinum 1,,,NinetyKilos,0
4329,-240,Hi-techMap#7277,16,Platinum 1,Jrd,,,0
4330,-256,HB#5934,16,Platinum 1,HB,,,0
4331,-373,NattyGamer#8717,16,Platinum 1,Neek,,,0
4332,1017,SkulledWeb#7358,16,Platinum 1,,,vnxo3,0
4333,23,ClassicGuide#1364,16,Platinum 1,baba⁧⁧yaga,,,0
4334,-259,AwesomeCat#0179,16,Platinum 1,,,zombie_teen,0
4335,-42,PastaLaVista#2872,16,Platinum 1,Pasta la vista,,,0
4336,-260,PowerfulDagger#4889,16,Platinum 1,lgh0605,,,0
4337,-260,ExcitingHat#0977,16,Platinum 1,TWITCH iiTzVex_,,,0
4338,574,FizzyCat#3188,16,Platinum 1,GeneticDominance,,,0
4339,78,StellarHabit#7317,16,Platinum 1,,,stole_yo_kills,0
4340,-262,HastyMap#6287,16,Platinum 1,SUZUYA SHIZUKA,,,0
4341,-89,GrantsBestFriend#0299,16,Platinum 1,GrantsBestFriend,,,0
4342,497,Lemon#9455,16,Platinum 1,soup.of.lemon,,,0
4343,-259,FierceCake#9920,16,Platinum 1,Shitpreme,,,0
4344,-393,TiptopCat#5535,16,Platinum 1,Sleek,,,0
4345,782,GleamingSkull#0560,16,Platinum 1,,Mate Im Jewish,,0
4346,2312,DynamicRock#1580,16,Platinum 1,,Tiger5016,,0
4347,-259,FlyingPioneer#8826,16,Platinum 1,cola73239,,,0
4348,-248,JigsawPLYR#8055,16,Platinum 1,Jigsaw™,,,0
4349,-258,WildRage#4978,16,Platinum 1,WildRage,,,0
4350,450,CrystalSpark#2763,16,Platinum 1,,,VinKey17,0
4351,-728,ChargingArena#3783,16,Platinum 1,AnarchyDPS,,,0
4352,186,ClassicWarrior#5284,16,Platinum 1,kr3,,,0
4353,-26,Secret#9563,16,Platinum 1,Secret,,,0
4354,-241,Vaden#7662,16,Platinum 1,Vaden,,,0
4355,-259,GloriousGunner#7608,16,Platinum 1,アルケミスト,,,0
4356,407,FleetMoney#1212,16,Platinum 1,Jazz,,,0
4357,-138,withdrawln#5767,16,Platinum 1,,withdrawln,,0
4358,-294,EngagingSlam#2557,16,Platinum 1,Da Dawg,,,0
4359,1031,Ziv_D#0054,16,Platinum 1,悠哉流星,,,0
4360,-367,DuckFilms#1239,16,Platinum 1,ʸᵗDuckFilms,,DuckFilmstv,0
4361,-259,FlyingIce#0206,16,Platinum 1,,,RoadhogBrunnen,0
4362,-259,411#0247,16,Platinum 1,I am GFP father,,,0
4363,-259,StealthyEffort#0813,16,Platinum 1,,Dretty#4350,,0
4364,-259,SnappyDash#9509,16,Platinum 1,KT,,,0
4365,122,KILLER#8554,16,Platinum 1,顾清欢,,,0
4366,342,BlueSnow#0041,16,Platinum 1,,,xavigi9,0
4367,133,PlayfulTrain#0402,16,Platinum 1,Youtube 紅茶葉,,,0
4368,-258,DPRO#4618,16,Platinum 1,Dpro,,XxDPROxSKILLZxX,0
4369,-448,brille1#6378,16,Platinum 1,brille1,,brille-1,0
4370,819,AwesomeGeomorph#2203,16,Platinum 1,,,kiwivillian,0
4371,181,Escanor_1453#1536,16,Platinum 1,,,Kenan_Atas_09,0
4372,460,WingedWheel#1724,16,Platinum 1,Captain Dildozer,,,0
4373,-479,ImTikaa#0152,16,Platinum 1,ImTikaa™,,Im_Tkaa,0
4374,-259,Pg13#5033,16,Platinum 1,,Pg13#4673,,0
4375,474,BingChilling#0020,16,Platinum 1,Jb,,,0
4376,594,alprince#1888,16,Platinum 1,963alprince963,,,0
4377,363,absurd#9845,16,Platinum 1,@bsrd.,,,0
4378,-125,HoldMyBabyTho#6794,16,Platinum 1,,HoldMyBabyTho,,0
4379,66,SmashGlitch#8623,16,Platinum 1,,,Tintun2004_-,0
4380,-256,zxLuc#9086,16,Platinum 1,Luc.,,,0
4381,-256,ForemostPro#3627,16,Platinum 1,ThugDude,,,0
4382,-378,Rusty#3944,16,Platinum 1,Rusty,Rusty#9971,xRyaan-UK,0
4383,-257,StreetLion#0395,16,Platinum 1,,,NotGreateN,0
4383,-257,zizizmer#5898,16,Platinum 1,,,zizizmer,0
4383,-257,natah#1662,16,Platinum 1,,,itsnatah,0
4386,-257,StreetRodeo#8564,16,Platinum 1,MWMWMWMWMWMWMWMWMWMWMWMWMWMWMWMW,,,0
4387,346,TTV_The_w1n4us#0422,16,Platinum 1,,W1N4US,,0
4388,413,HastyRig#5428,16,Platinum 1,NotASmurfMan,,,0
4389,462,SpeedyDevice#5164,16,Platinum 1,REBOUND!,,,0
4390,-594,SkulledSnow#0228,16,Platinum 1,成都盗号王,,,0
4391,-251,ProntoSoldier#8951,16,Platinum 1,FreeZe,,,0
4392,-251,SuperbMoney#8584,16,Platinum 1,su4ka,,,0
4393,-251,Hachiko#1188,16,Platinum 1,Hachiko,,Hachikobtw,0
4394,-250,Yokie#7512,16,Platinum 1,Coach Yokie TTV,,,0
4395,964,5NHLT7OXH#6003,16,Platinum 1,The_Al pacino,,,0
4396,-251,GrandHero#7329,16,Platinum 1,,,tiptop-myth7,0
4397,956,Dark_Egy#1933,16,Platinum 1,DARK_EGY,,,0
4398,-250,ShinyKrabbyTTV#6085,16,Platinum 1,TTV ShinyKrabby,,,0
4399,862,LordBirb#0327,16,Platinum 1,LordBirb,,,0
4400,-248,QuickRock#2314,16,Platinum 1,morilin77,,,0
4401,-247,Elective#0746,16,Platinum 1,ElectiveAtol,,,0
4402,-359,Sakamoto-San#5010,16,Platinum 1,ChevChev,RisinG Rapt0r,,0
4403,-281,BalletEffort#8076,16,Platinum 1,,,A_Notorious_King,0
4404,286,BattleRelic#3966,16,Platinum 1,,Young Plumbs,,0
4405,-138,SuitedPerson#2307,16,Platinum 1,,STamPFace09,,0
4406,-249,CuddlyStyle#2395,16,Platinum 1,Jacksown,,,0
4407,-247,Maestro#5572,16,Platinum 1,Maestro,,,0
4408,164,TacticalArena#7085,16,Platinum 1,试过太松还给你,,,0
4409,-247,ChargingRodeo#1857,16,Platinum 1,羊村懒大王,,,0
4410,340,FamousTrain#9127,16,Platinum 1,,,DanAdam98,0
4411,-246,CuervoR#5611,16,Platinum 1,CuervoR,,,0
4412,-236,EngagingGuide#4309,16,Platinum 1,准备冻手准备冻手,AltoSquire72920,,0
4413,865,Chicken#1741,16,Platinum 1,Chicken,,,0
4414,105,BattleSweep#4400,16,Platinum 1,LopsidedOwltato,,,0
4415,-248,ExcitingVictor#3505,16,Platinum 1,梦鱼丶,EarthParty44540,,0
4416,436,ChargingSlam#8541,16,Platinum 1,orbitalhobo,,,0
4417,-757,DouYin-Xiaojizai#3827,16,Platinum 1,崽崽子,,,0
4418,-250,WingedDefender#0151,16,Platinum 1,SOUL,VenousHail58332,playful-patron5,0
4419,-476,CrystalRodeo#2981,16,Platinum 1,Sinceimdeadnow,,,0
4420,-251,BHWAFEUHN#6278,16,Platinum 1,请叫我爹地,AgedFeline52663,unworn_chain4,0
4421,-235,Osamabinladder#4924,16,Platinum 1,,,Ebony-Kermit,0
4422,-251,Etiquette#6690,16,Platinum 1,Kuro1n,,,0
4423,-251,SkeletalIce#4968,16,Platinum 1,都tm几点了快睡觉,,,0
4424,-251,Hapi#3789,16,Platinum 1,hapi7~twitch,,,0
4425,34,DazzlingButcher#1225,16,Platinum 1,,,metmartinez,0
4426,1181,E6E4085N8#1437,16,Platinum 1,Radecan4,,,0
4427,-247,BalletWheel#0346,16,Platinum 1,,,RYANISCOOL_JWZ,0
4428,-247,woahollywood#1705,16,Platinum 1,,,WoahollywoodTV,0
4429,-112,OMGChupa#7325,16,Platinum 1,,omgchupa,,0
4430,-298,ReservedEntity#2762,16,Platinum 1,,,PIPROCKET-,0
4431,-247,ASAPKharbush#1709,16,Platinum 1,A$AP Kharbush,,,0
4432,-168,CockSock#9052,16,Platinum 1,kasesuppe,,,0
4433,29,TINO#1745,16,Platinum 1,T1NOᵗᵗᵛ,,,0
4434,-244,ElectricEgg#3016,16,Platinum 1,Jaxass,,,0
4435,-244,SurrealGuide#7811,16,Platinum 1,Mihkel Jakson,,,0
4436,-243,DirectLeader#1479,16,Platinum 1,Alstonite,,,0
4437,286,GreenGuide#1634,16,Platinum 1,挂狗没吗,,,0
4438,-242,ShiningScore#4244,16,Platinum 1,,,kexrio,0
4439,-242,Hector#6006,16,Platinum 1,HECTOR,,,0
4440,1945,DustyGeomorph#5980,16,Platinum 1,ZineoR ジ,,,0
4441,1247,SkulledShell#0675,16,Platinum 1,,,F1ysol8,0
4442,-86,GreatTrooper#3362,16,Platinum 1,,ITripsl,,0
4443,-165,SuperTrap#8790,16,Platinum 1,,,G3tSh0tGh0st3,0
4444,393,PromptPlace#3601,16,Platinum 1,Embark/Sniffles,,,0
4445,452,zachattack#4839,16,Platinum 1,Zach TTV YT OF FB PH TikTok Kick,,,0
4446,-246,WittyTree#3074,16,Platinum 1,Envyd,,,0
4447,-514,nnz#6584,16,Platinum 1,DY-Nanako-（N-K）,,lineal_oilcake7,0
4448,-243,Prozone#4094,16,Platinum 1,,,Prozone531,0
4448,-243,Takkiiss#4915,16,Platinum 1,Takkiss,,Takkiiss,0
4450,1186,FunRinger#2919,16,Platinum 1,,Bangin Bodiez,,0
4451,-243,meSsiah#0178,16,Platinum 1,twitch.tv/SIKELLI,,,0
4452,-242,Linear#9267,16,Platinum 1,Linear,,,0
4453,-544,SnappyParty#5699,16,Platinum 1,6ix9ine,,,0
4454,12231,SuperRodeo#4510,16,Platinum 1,,,,0
4455,-99,IXll#9032,16,Platinum 1,IXll,,,0
4456,960,D3VNJJAFR#8270,16,Platinum 1,别指望我,,,0
4457,-237,ReadyChannel#7841,16,Platinum 1,Trance4matioN,,,0
4458,-236,aerroc#4607,16,Platinum 1,aerroc,,,0
4459,-236,FabulousFashion#4426,16,Platinum 1,♿♿♿♿♿♿♿,,,0
4460,-184,EpicButcher#3966,16,Platinum 1,1129,,,0
4461,-236,EpicRodeo#3083,16,Platinum 1,nonexistent,,,0
4462,-280,Hi-techBlade#4105,16,Platinum 1,ArA,,,0
4463,-9,GreatHabit#1220,16,Platinum 1,hhhjkl,,,0
4464,-236,NotableFrog#6799,16,Platinum 1,我给你补个蛋啊铁铁我,,,0
4465,-234,Mooshie#3392,16,Platinum 1,Mooshie,,,0
4466,-234,StabbyDaddy#1229,16,Platinum 1,StabbyDaddy,,,0
4467,-234,LeadingShape#8878,16,Platinum 1,aray,,,0
4468,-112,DynamicSpark#9384,16,Platinum 1,,,NOCHILDSUPPORTT,0
4469,2018,DynamicIce#6449,16,Platinum 1,,,Twitch_Kayze28,0
4470,428,PromptMoney#4022,16,Platinum 1,its_kamer_123,,,0
4471,-234,HypnoticRelic#8543,16,Platinum 1,The-King,,,0
4472,-265,NotedEgg#0556,16,Platinum 1,Carebear,,,0
4473,12,BestGameEverMade#0320,16,Platinum 1,,Spump Dump,,0
4474,-236,UniqueShell#7242,16,Platinum 1,MaTeaLeaf,,,0
4475,-134,FunWeapon#5837,16,Platinum 1,,,Leo_Bo89,0
4476,-236,AsianPowerTV#2126,16,Platinum 1,Asian™,,,0
4477,-262,8MCVCT0SP#2328,16,Platinum 1,神楽葉,,KaguraHa_,0
4477,-262,5AUQEM1A1#1360,16,Platinum 1,,,Birthday__Party,0
4479,-489,ReconPlace#2157,16,Platinum 1,つなかん2nd,,,0
4480,-124,FlawlessAtlas#8239,16,Platinum 1,freedomxvx,,,0
4481,215,Rothes#2301,16,Platinum 1,萌新肉丝Rothes,,,0
4482,-241,PowerFashion#5330,16,Platinum 1,,aSxdFqke,,0
4483,-184,EndlessBagel#7409,16,Platinum 1,EndlessBagel,,,0
4484,-241,KiliwaKing#1788,16,Platinum 1,{DH} Kiliwa King,Kiliwa KlNG,,0
4485,-240,xWeeeZi#7573,16,Platinum 1,WeekSideSensei,,WeakSideSensei,0
4486,-63,ElectricHolster#4405,16,Platinum 1,skills2.1 (GER),,,0
4487,-240,ACE#1554,16,Platinum 1,ACE,EastFerret77355,,0
4488,-240,Sulac#5168,16,Platinum 1,,Sulaac,,0
4489,-6,DwaPe#0189,16,Platinum 1,,,Hipcio97,0
4490,-240,HyperNova48#1997,16,Platinum 1,HyperNova48,,HyperNova_48,0
4491,501,CrazyBrain#4475,16,Platinum 1,,,lolRoach,0
4492,-405,squeezysoul#1597,16,Platinum 1,squeezysoul,,,0
4493,-759,cryp#0597,16,Platinum 1,cryp,,ayydizzy2k,0
4494,127,absoluterapist#8002,16,Platinum 1,76561198021423829,,,0
4495,598,QuickRelic#2512,16,Platinum 1,,C0ri 4PF,,0
4496,-399,LuckyCake#3639,16,Platinum 1,你爷不让我摸你奶头,,,0
4497,313,KongXue#0607,16,Platinum 1,KongXue,,,0
4498,-241,zlclnslv#6797,16,Platinum 1,ajethereal,,,0
4499,-335,GleamingGuide#4613,16,Platinum 1,stop banning arc pls,,,0
4500,406,TiptopImpala#4285,16,Platinum 1,,,pizzo80991,0
4501,330,FitTrain#3394,16,Platinum 1,Phantom,,,0
4502,-247,LeadingPlace#0623,16,Platinum 1,god keep slience,,final-torte13,0
4503,1830,HappyArena#3190,16,Platinum 1,,,o47Qj,0
4504,539,PowerHunter#1916,16,Platinum 1,Twitch.tv/ken_obi_x,,,0
4505,-173,TacticalStyle#4222,16,Platinum 1,,,Raisin4k,0
4506,-238,HonoredScore#5915,16,Platinum 1,뉴비사냥,,,0
4507,841,BlueLion#0205,16,Platinum 1,,,Rotrogaming123,0
4508,88,DustyCatwalk#0150,16,Platinum 1,WITH THIS TREASURE I SUMMON,,Colourgrayyy,0
4509,-240,GleamingGuide#2805,16,Platinum 1,Nemo,,,0
4510,-240,Raymond#8624,16,Platinum 1,[HK]Raymond,,,0
4511,-174,jace#2594,16,Platinum 1,,Aquet,XARIK5,0
4512,59,Cutak#9063,16,Platinum 1,Cutak,,,0
4513,-271,ForemostShotgun#2318,16,Platinum 1,SoldieR-Swag,,,0
4514,916,RandomNinja#9600,16,Platinum 1,CaptainBlazen,,,0
4515,-240,FabulousSoldier#1114,16,Platinum 1,·κτα· Struggling,,,0
4516,-386,GloriousWeapon#6496,16,Platinum 1,,xEldiospaNx,,0
4517,-22,LeadingWarrior#4469,16,Platinum 1,loa,,,0
4518,-239,TacticalTurret#9300,16,Platinum 1,,Stuwbert,FIREBOSS-BARNA,0
4519,-84,CrystalBreaker#7681,16,Platinum 1,,,PinkDiamondUzi,0
4520,393,k0NI#4744,16,Platinum 1,k0NI,,,0
4521,82,Dooftwit#0759,16,Platinum 1,·κτα· Dooftwit,,,0
4522,-241,Wasted#2860,16,Platinum 1,,WastedNone,,0
4523,-104,DUCKY#9899,16,Platinum 1,•» Đ𝕦ςкү «•,,,0
4524,-332,SuperbPerson#3663,16,Platinum 1,BiZthron,,BiZthron,0
4525,-295,Bajaa#5172,16,Platinum 1,Bajaa,,,0
4526,-19,VonSlakken#5414,16,Platinum 1,VonSlakken,,,0
4527,1053,GlitchySniper#4224,16,Platinum 1,twitch.tv/sshrexx,,,0
4528,-459,StunningLion#4435,16,Platinum 1,,,Theanide,0
4529,32,Greedyknave#0138,16,Platinum 1,Greedyknave,,,0
4530,-276,rusteh#9041,16,Platinum 1,rusteh,,,0
4531,-78,FabulousFace#0158,16,Platinum 1,,,weaponxpo,0
4532,1161,SneakyShape#3844,16,Platinum 1,,,LyftyVex,0
4533,-247,FastTrap#3325,16,Platinum 1,Trash,,,0
4534,-360,SwiftTrain#9073,16,Platinum 1,送客该说谢老板,,,0
4535,976,Fataaa#4074,16,Platinum 1,Fataaa,,,0
4536,-231,TacticalHolster#1409,16,Platinum 1,想长胖胖,,,0
4537,-248,FisheyFisherman#9593,16,Platinum 1,,FisheyFisherman,,0
4538,-219,LoveRat#2451,16,Platinum 1,抖音吕又又,,,0
4539,-248,FierceHat#1141,16,Platinum 1,,OMGG ITS NOBBY,,0
4540,-812,HypnoticSkull#3793,16,Platinum 1,,unclebadtouchff,,0
4541,-247,Sorrow#3932,16,Platinum 1,robertmccrea3,,XPhantom_1223X,0
4542,-246,ttviMaark#7742,16,Platinum 1,markz 太奇,,,0
4543,1690,ExaltedDefender#8811,16,Platinum 1,aimdancing,,,0
4544,461,GoonBaffoon#3171,16,Platinum 1,Bwana,,,0
4545,-106,TotalScore#5222,16,Platinum 1,4lifeAlex,,,0
4546,-245,crabsbenedict#8055,16,Platinum 1,dust,,crabs_benedict,0
4547,-245,lowfye#2844,16,Platinum 1,lowfye,,xNostalgiaa,0
4548,502,HappyPro#8171,16,Platinum 1,INnoVation,,Twitkk,0
4549,-323,WittyMap#6505,16,Platinum 1,YKseven,,,0
4550,9163,SmashHabit#4795,16,Platinum 1,Bejj,,,0
4551,-245,BalletMap#3805,16,Platinum 1,yasu,,,0
4552,-245,TotalPanda#0550,16,Platinum 1,LOdezd FABIANSKYYY,,,0
4553,-164,Specs#3700,16,Platinum 1,Specs,,Specs93rd,0
4554,-475,SuddenGamer#9562,16,Platinum 1,,Venhester,,0
4555,1628,Oldbird#4796,16,Platinum 1,,,OIdb1rd,0
4556,-27,ExaltedSoldier#7052,16,Platinum 1,,,swagFerlife4,0
4557,437,ChippedRinger#3424,16,Platinum 1,,HuskyWriter7,,0
4558,394,YourSenpai#3850,16,Platinum 1,Chanel,,,0
4559,-246,GleamingVision#1461,16,Platinum 1,,NBKxYEEZY,,0
4560,936,BusinessDevice#0936,16,Platinum 1,KR kevinwestfal7,,,0
4561,-675,BoodyGoblin#8262,16,Platinum 1,Boody_goblin,,,0
4562,-246,ShiningYolk#2840,16,Platinum 1,AJ,MuddyToast45740,,0
4563,61,SneakyShape#0436,16,Platinum 1,,KickinAsh#7945,,0
4564,1077,IntenseImpala#0668,16,Platinum 1,,,versace_saiyan,0
4565,-280,Purelovewarrior#2487,16,Platinum 1,挂和转换器也算高手？,,,0
4566,304,VirtualShotgun#6669,16,Platinum 1,sizcl,,,0
4567,-247,b1seto#1826,16,Platinum 1,死马主播 胯下滂臭,,b1seto_,0
4568,-244,SASWin69#4534,16,Platinum 1,Predict2,,,0
4569,763,FunSoldier#0669,16,Platinum 1,麦小鸡,,,0
4570,-321,HastyShield#0497,16,Platinum 1,/не проигрывал,,,0
4571,185,WittyZipline#0787,16,Platinum 1,gaoshou,,Aquila_tian,0
4572,223,BestTree#1369,16,Platinum 1,XYGamer09,,,0
4573,1224,FleetShape#0107,16,Platinum 1,,DJ2SDAY,,0
4574,1414,WittyDefender#6889,16,Platinum 1,Leto,,,0
4575,368,AthleticHabit#0208,16,Platinum 1,YH there it is another 3rd party,,neroMLG_TV,0
4576,0,SuddenBrain#4089,16,Platinum 1,,ButtaDawg#6980,,0
4577,175,SnappyWheel#8837,16,Platinum 1,「OTCS」 미누,,MINOO_11AAAA,0
4578,-5,Laftin15#6210,16,Platinum 1,tendonitis gaming,,,0
4579,809,8M68DY0O4#5678,16,Platinum 1,,,Vincents2Wick,0
4580,-245,mello#2994,16,Platinum 1,romello,,dyinbreedmello,0
4581,375,FlawlessKatana#1657,16,Platinum 1,REASON,,,0
4582,487,SeNaRciA#1576,16,Platinum 1,Senarcia | KICK,,,0
4583,376,StreetSmiley#3891,16,Platinum 1,sllime,,,0
4584,568,StunningWrangler#4547,16,Platinum 1,,Marderic,,0
4585,16,CuddlySnow#1350,16,Platinum 1,Filter360,,,0
4586,-248,870#0261,16,Platinum 1,870,,,0
4587,178,Cakmcsak#4441,16,Platinum 1,aKm,,,0
4588,-248,NotableRock#0655,16,Platinum 1,jxewqysjfr48,,,0
4589,-233,PJ11X#0083,16,Platinum 1,,PJ11X,,0
4590,-234,KingSplugorf#6764,16,Platinum 1,KingSplugorf,,,0
4591,-248,AykanSucuk#8491,16,Platinum 1,Aykan54,,MonkeyDRuffy5454,0
4592,1687,DaringPerson#6894,16,Platinum 1,刀了个刀,,,0
4593,1458,VirtualHat#8223,16,Platinum 1,Youngleeway,,,0
4594,46,SkilledWrangler#5440,16,Platinum 1,Rjaxson7433,Rjaxson#7433,Rjaxson7433,0
4595,-251,Hace#3935,16,Platinum 1,HacePåToppen🐐,,,0
4596,380,Seven#0136,16,Platinum 1,7NGEL,,,0
4597,-420,Pyrexen#3103,16,Platinum 1,Pyrexen,,,0
4598,-110,Andr#3270,16,Platinum 1,Andr,,,0
4599,-243,ohtearz#6166,16,Platinum 1,,seIIingpacks,,0
4600,27,falconsight#3584,16,Platinum 1,FalconSight24,,,0
4601,-297,SuperbButcher#2931,16,Platinum 1,,DimLearner03,,0
4602,116,TheFox_43#9608,16,Platinum 1,ƬΉΣFӨX_43ᵀᵀⱽ,,,0
4603,-254,ElectricSnake#1697,16,Platinum 1,,,II-Antree-II,0
4604,-254,HonoredGuide#0008,16,Platinum 1,,,JenJenz_,0
4605,-253,IntenseTrain#4812,16,Platinum 1,SALT,,,0
4606,-718,SwiftEffort#0634,16,Platinum 1,VOX MrXenon,,,0
4607,-113,TiptopWheel#8404,16,Platinum 1,不浪漫罪名,,gazige6,0
4608,583,Chunky#2434,16,Platinum 1,,ParoPenguin,,0
4609,-200,Ashenwood#2846,16,Platinum 1,Ashenwood,,Kaori502,0
4610,767,Montaga#2702,16,Platinum 1,iMontaga,,Evgenius3211,0
4611,-14,GloriousTiger#7994,16,Platinum 1,포카 똥쟁이,,,0
4612,4808,ElectricVictor#4869,16,Platinum 1,kd0.37 队友骂我傻逼,FlaredCash94320,,0
4612,4808,BUDHUSH#1679,16,Platinum 1,BUDHUSH,say dom plz,,0
4614,526,FundedGold#2712,16,Platinum 1,Maikelo,,,0
4615,-259,GimmeDaLoot#2375,16,Platinum 1,,ZBranson,NoScopeGang,0
4615,-259,ClassicKatana#1860,16,Platinum 1,Panda,,,0
4615,311,CrystalSnake#0563,16,Platinum 1,Muaaa,,,0
4615,-259,uhkeera_TTV#0578,16,Platinum 1,uhkeera,,,0
4615,143,EpicPanda#0432,16,Platinum 1,柒柒,A humble fire,,0
4615,-259,ImposingTurret#1157,16,Platinum 1,Fuse Hater,UnhookedFox6948,,0
4615,-1,Gimmy#7606,16,Platinum 1,GimmYogurt,,,0
4615,-47,PowerfulEgg#1533,16,Platinum 1,,,Boombahclott,0
4615,-171,ImposingSnow#6263,16,Platinum 1,Pixelcheat,,,0
4615,-285,Amp#3047,16,Platinum 1,,Amplexz,,0
4615,-259,AwesomeDash#5013,16,Platinum 1,,,fritoTUCK,0
4615,-259,HappyWrangler#6176,16,Platinum 1,,,VoxHell,0
