Rank,Change,Name,League Number,League,Steam Name,Xbox Name,PSN Name,Cashouts
5894,1093,VirtualRocker#6521,15,Platinum 2,抖音KJ.BBWHAT,,,0
5895,-525,KREA#8211,15,Platinum 2,KREA,,,0
5896,-381,Jambow#8973,15,Platinum 2,JambowFPS,,,0
5897,-381,PlayfulRock#8123,15,Platinum 2,[OSD] Yumaziku,,,0
5898,-381,Dizzy_2_Raw#2661,15,Platinum 2,,Dizzy X Raw,,0
5899,-381,CrazyDefender#0771,15,Platinum 2,Gloomp,,,0
5900,157,FierceRinger#1572,15,Platinum 2,DynamicEd,,,0
5901,-437,UniqueTrooper#8833,15,Platinum 2,Zzz,,,0
5902,478,GreenGamer#7717,15,Platinum 2,,,Cerealkiller5534,0
5903,66,ReconGrenade#1884,15,Platinum 2,无敌炉管大王,,,0
5904,684,ThroatStuffer#8926,15,Platinum 2,,Fresh Duzit,,0
5905,-529,276E76K75#0885,15,Platinum 2,ImSymphony,,,0
5906,-380,FamousOrb#7691,15,Platinum 2,MaGIcIaN,,,0
5907,-530,SuitedHunter#6598,15,Platinum 2,,CheckYoGirl,,0
5908,-378,QuickSnake#2624,15,Platinum 2,CN.heiye 奶一口,,,0
5909,-378,Mr_Koshak#3793,15,Platinum 2,,MrKoshak1,Mr_Koshak1,0
5910,-378,RubaBandz-Twitch#1427,15,Platinum 2,RubaBandz,,RubaBandz,0
5911,-72,FierceBoss#8558,15,Platinum 2,,Seshables,,0
5912,117,SneakyGlitch#4483,15,Platinum 2,千,FinnyShark50490,,0
5913,-306,RandomGlobe#6187,15,Platinum 2,SlickSentral | twitch,,,0
5914,667,ReconShotgun#0650,15,Platinum 2,,AskandEmbla,,0
5915,443,ReconStyle#9126,15,Platinum 2,Nous,,,0
5916,-381,RicardaLang#0385,15,Platinum 2,Shogun,,,0
5917,-43,Silent#2768,15,Platinum 2,,SilentServant10,,0
5918,-414,JuicedByJag#0112,15,Platinum 2,,imMRgrouchy,,0
5919,938,Rain#1758,15,Platinum 2,RAIN,,,0
5920,157,BusinessGeomorph#6368,15,Platinum 2,ownedlyl1,,,0
5921,167,Agent1o4#0444,15,Platinum 2,,Xusilon,Omega___Reality,0
5922,24,ExaltedRig#2792,15,Platinum 2,,,killashad_57,0
5923,122,Pyronetics#1122,15,Platinum 2,Pyronetics,,,0
5924,494,ChargingDefender#1488,15,Platinum 2,Sketty_Noodle,,,0
5925,-265,HypnoticEffort#5275,15,Platinum 2,!Vachales PauLeal,,,0
5926,-359,ExaltedGrenade#3605,15,Platinum 2,,IS t r ü x y,Struxy_ken,0
5927,448,CrystalFace#4994,15,Platinum 2,jlake2433,,,0
5928,-387,AyZee#6869,15,Platinum 2,AyZee,,,0
5929,-387,GreatRocker#6032,15,Platinum 2,,,IdoxinI-,0
5930,-387,Tang#7230,15,Platinum 2,Tang,,,0
5931,122,VirtualCat#1336,15,Platinum 2,Reddington,,,0
5932,-338,PrimeShotgun#8411,15,Platinum 2,,GurningGazza,,0
5933,-441,Kura#2178,15,Platinum 2,Kura,,,0
5934,-389,NotedGlitch#5010,15,Platinum 2,Edict,,,0
5935,279,CuddlyTurret#0777,15,Platinum 2,АФК Система,,,0
5936,51,NimbleRodeo#8417,15,Platinum 2,,CLUNE24,,0
5937,877,BestCat#0355,15,Platinum 2,,,Chrischhtian,0
5938,-597,ZioBenito88#1838,15,Platinum 2,,,lPixZz-,0
5939,-6,CuddlyArena#8036,15,Platinum 2,,,michele_mf7,0
5940,-392,UnknownCrazy#5260,15,Platinum 2,,,UnknownC-razy,0
5941,-636,FizzyFace#7300,15,Platinum 2,突破手派大星,,,0
5942,337,QuickBlade#9934,15,Platinum 2,Lucky Boy,,,0
5943,-392,VirtualShotgun#0325,15,Platinum 2,Quix,,,0
5944,-392,BRUV#6470,15,Platinum 2,BRUV,,,0
5945,-392,TiptopGold#9588,15,Platinum 2,,,sir_leaky_bum,0
5946,-214,GreenRodeo#0575,15,Platinum 2,Matytator,,,0
5947,-391,Repent#9181,15,Platinum 2,Repent,,,0
5948,-537,BusinessDefender#0704,15,Platinum 2,Гипофизор,,,0
5949,-392,4DGZHM93A#5706,15,Platinum 2,午夜心碎男孩。,,,0
5950,-283,Keymon#4213,15,Platinum 2,Lemon🍋 Meringue Pie,,KeymonIV,0
5951,4081,Neon#0150,15,Platinum 2,Neon,EarthParty44540,,0
5952,-88,SkulledHat#0582,15,Platinum 2,,RealDealRudy77,,0
5953,172,ClassicSweep#1122,15,Platinum 2,Femidof,,,0
5954,-443,Duduzin#5845,15,Platinum 2,,UDuduzin#7633,,0
5955,-217,SkulledHat#8133,15,Platinum 2,ostora 3RB,,,0
5956,-391,PromptEffort#0623,15,Platinum 2,E.T.,,,0
5957,-391,WingedCat#4578,15,Platinum 2,,,Prykey01,0
5958,55,NightCharge#6824,15,Platinum 2,xpurixx,,,0
5959,1947,SurrealBrain#3704,15,Platinum 2,PapilloneQc,,,0
5960,727,CrisTal#0168,15,Platinum 2,The Finals Skin Showcase,,SkinShowcase,0
5961,152,TiptopWheel#0376,15,Platinum 2,Can I clean HERE ??,,,0
5962,-391,EpicGlobe#5534,15,Platinum 2,F3RRAZI,,,0
5963,-146,NimbleHat#7179,15,Platinum 2,,Krayyven,krayyven,0
5964,-302,Hoshi6K#4123,15,Platinum 2,She Left Me,,,0
5965,-306,CrystalPlace#6527,15,Platinum 2,Aabyone,,,0
5966,-34,JohnV1#8054,15,Platinum 2,John v11,,,0
5967,-394,Mike4k#7554,15,Platinum 2,,Mike 4k,,0
5968,-394,PlayfulLion#0141,15,Platinum 2,,MEATLESPIE13,,0
5969,1501,PeerlessButcher#6244,15,Platinum 2,,i Spacemxn,,0
5970,-141,SonarWarrior#8140,15,Platinum 2,,Get Bvmpy,,0
5971,1213,DeviousLeader#8284,15,Platinum 2,,,dweakley88,0
5972,-393,SpeedyBoss#0178,15,Platinum 2,月亮惹的祸-任玲辉,LodgedBark04501,,0
5973,-393,GHASTLIE#3602,15,Platinum 2,,GHASTLlE,,0
5974,-390,Twitch-VonHighTV#6941,15,Platinum 2,,,Twitch-VonHighTV,0
5975,275,TotalWeb#4224,15,Platinum 2,,,Krmxa,0
5976,-391,EvilLex#3496,15,Platinum 2,EvilLex,,,0
5977,-62,Fragolina93#2373,15,Platinum 2,,,IiZuMiKun,0
5978,-391,AthleticDagger#4847,15,Platinum 2,,FUSIONxxPANDA10,,0
5979,-390,ZEROTWO#2544,15,Platinum 2,Zero Two,,,0
5980,-290,SnappyGrenade#7366,15,Platinum 2,,,Death_Lord-xX,0
5981,887,SuddenShotgun#6822,15,Platinum 2,crazyleg7887,,,0
5982,-389,ImposingIce#4851,15,Platinum 2,你好初恋,,,0
5983,-143,Aubs#3708,15,Platinum 2,,,imAubs,0
5984,-388,ReadyFrog#2846,15,Platinum 2,love God,,,0
5985,-387,BobbyWong#5164,15,Platinum 2,SomeRandomGuy__,,,0
5986,-387,SuperbSense#9702,15,Platinum 2,耶耶烨,,,0
5987,-299,Mr.BurgerBörs#3651,15,Platinum 2,мr. вurger вörs,,,0
5988,-74,Bigchin30#1284,15,Platinum 2,,,Bigchin30,0
5989,-389,NimbleBreaker#4380,15,Platinum 2,opium bird,,,0
5990,-444,PristineSlayer#8316,15,Platinum 2,Pristine,,,0
5991,-390,ro#4618,15,Platinum 2,Ro,,,0
5992,-244,Apple-Red#1115,15,Platinum 2,哔咔嘣,,,0
5993,2044,StealthySword#2001,15,Platinum 2,Hoopikhoop,,,0
5994,868,WittyDefender#6889,15,Platinum 2,Leto,,,0
5995,1035,UniqueShell#1218,15,Platinum 2,bilibili『老瀛』,,,0
5996,-146,SkulledExpert#0415,15,Platinum 2,你开挂锁我，我日你妈,,,0
5997,-372,SuitedBreaker#9131,15,Platinum 2,Mr 47th President,,,0
5998,-390,jjj#0155,15,Platinum 2,j,,,0
5999,-619,KAMI#8723,15,Platinum 2,K A M I,,,0
5999,-619,gas#9400,15,Platinum 2,sol,,,0
6001,-391,DazzlingChannel#0772,15,Platinum 2,,,SakeKid,0
6002,-390,ShiningShotgun#5530,15,Platinum 2,Bili-23662552（挂狗Sima,,,0
6003,-390,SkilledGeomorph#5746,15,Platinum 2,,,giaretnic,0
6004,1731,NimbleTrain#0767,15,Platinum 2,†GG† Zathe,,,0
6005,16,FlyingStyle#0000,15,Platinum 2,Who let him cook? | QUZAY,,,0
6006,1071,zipnaco#0992,15,Platinum 2,zipnaco,,,0
6007,-273,Titoo_Gameer#1949,15,Platinum 2,,,Titoo_Gameer,0
6008,-390,FailSauce989#6405,15,Platinum 2,FailSauce989,,,0
6009,-236,NotedGuide#9575,15,Platinum 2,Kalmar,,,0
6010,-31,ReconWeb#2502,15,Platinum 2,,,LordMalphaz,0
6011,-301,Spacefrog#2394,15,Platinum 2,spacefrog_spezi,Spacefrog#9219,,0
6012,1589,TacticalSnake#9927,15,Platinum 2,Gagin...,,,0
6013,-242,Droppintops#0228,15,Platinum 2,,,SHDWxBandzz,0
6014,-236,SonarMoney#5618,15,Platinum 2,pkateb3599,,JIMMYCHOOO_,0
6015,967,PowerfulTrain#8881,15,Platinum 2,WhoIsFreddie,,,0
6015,967,voz#7472,15,Platinum 2,з,,,0
6015,967,TacticalCat#4141,15,Platinum 2,Cyanide,,,0
6018,-119,sleepy#7499,15,Platinum 2,sleepy,,,0
6019,-397,JacqueCoolette#3572,15,Platinum 2,Jacque Coolette,,xStan-Darshx,0
6020,-250,GloriousGuide#7252,15,Platinum 2,Bertolfo,,,0
6021,-426,CrazyRodeo#5088,15,Platinum 2,fieloow,,,0
6022,-395,papa#1239,15,Platinum 2,papa,,,0
6023,-392,SkeletalSnow#7828,15,Platinum 2,相思是红豆,,,0
6024,-793,SuitedWeb#2837,15,Platinum 2,抖音mtt,,,0
6025,-517,SurrealRodeo#0851,15,Platinum 2,Nujabes,,,0
6026,319,ctrl#3805,15,Platinum 2,lft,,,0
6027,625,NightHunter#1554,15,Platinum 2,肥龙,,,0
6028,-399,StunningArena#6874,15,Platinum 2,,TFR Viking,,0
6029,1558,RandomTiger#7109,15,Platinum 2,Reaper,,,0
6030,526,Woke#3059,15,Platinum 2,wwylwoke,,,0
6031,-408,thundernutz69#4946,15,Platinum 2,ThunderNutz69,,,0
6032,1402,Shmidtty#3317,15,Platinum 2,Shmidtty #GETINVOLVED,,,0
6033,1078,CuddlyDagger#0803,15,Platinum 2,,,actuallyGsus,0
6033,1078,PowerfulTurret#3092,15,Platinum 2,,,Hoinkidoinki,0
6035,745,FlyingTrain#7181,15,Platinum 2,,,David_Buble,0
6036,-195,ChargingShield#4594,15,Platinum 2,dr1zzy,,,0
6037,-397,NightTree#8357,15,Platinum 2,,Zac A Snack#7637,,0
6038,2957,UniqueHolster#4234,15,Platinum 2,DESERT,,,0
6039,-398,CrackyB#1943,15,Platinum 2,[PHAT]₵Ɽ₳₵₭Ɏ฿,,,0
6040,-398,RapidPro#5867,15,Platinum 2,H0PEX,,,0
6041,521,Heisenberg#9136,15,Platinum 2,Heisenberg,,,0
6042,-557,ElevateAhøe#0132,15,Platinum 2,,OucIus,,0
6043,547,StunningEffort#2394,15,Platinum 2,Tazz,,,0
6044,-401,Mrpatrick#6992,15,Platinum 2,MrPatrick,,,0
6045,-401,ExcitingSoldier#2482,15,Platinum 2,,,GiornoRequiem_,0
6046,-399,PeerlessParty#5742,15,Platinum 2,,LukeOnGfuelツ#666,,0
6047,965,MasonOG#7662,15,Platinum 2,MasonOG 𝕳,,ScremxX,0
6048,-398,CrazyWeb#8888,15,Platinum 2,₲𝖍ΐŁŁΐę ₲ęorǥe 9,,,0
6049,-398,svinota#2677,15,Platinum 2,svinota,,,0
6050,616,yiikea#0431,15,Platinum 2,yiikea,yiikea,yiikea,0
6051,-434,DeviousEffort#1332,15,Platinum 2,,,sTaTiic_ChRoME1,0
6052,-185,lege#0010,15,Platinum 2,繁星,,,0
6053,-399,zyn#2813,15,Platinum 2,zyn,xEmployed,,0
6054,-399,Kick#5262,15,Platinum 2,Kick me 230,,,0
6055,-398,NimbleHat#0837,15,Platinum 2,Azur,,,0
6056,1627,Hi-techSoup#9287,15,Platinum 2,,xXPFERADOXISXx,,0
6057,-497,West#6283,15,Platinum 2,West,,Adapazarr54,0
6058,-167,VirtualHat#8223,15,Platinum 2,Youngleeway,,,0
6059,789,HastyParty#6047,15,Platinum 2,AviK,,,0
6060,-122,CuddlyRock#1113,15,Platinum 2,kaydonswafford2004,,bakedizzle-,0
6061,-209,IntenseKatana#7195,15,Platinum 2,苔花如米小，也学牡丹开,,,0
6062,244,GleamingShell#6707,15,Platinum 2,,,DMGBRANDO22,0
6063,-397,Gayzor#2602,15,Platinum 2,Gayzor,,,0
6064,-943,ExaltedPanda#7249,15,Platinum 2,,Floatn,,0
6065,-397,FizzyRock#2621,15,Platinum 2,edipnelpya92,,,0
6066,170,BlueRig#7134,15,Platinum 2,Tony Quartz,,,0
6067,-133,WittyPlace#4389,15,Platinum 2,Big_sim,,,0
6068,-574,LilBunnaMan#2440,15,Platinum 2,,ADolphBltzer,,0
6069,-396,WittyTrain#0844,15,Platinum 2,,,talented-kid6,0
6070,454,FlyingVision#3755,15,Platinum 2,,,rikki02,0
6071,-397,scaady#0523,15,Platinum 2,scaady,,,0
6072,-64,LuckyVision#6854,15,Platinum 2,,ANDR3W THE M4N,,0
6073,-261,doublefar#1103,15,Platinum 2,FARTING MY PANTS,,,0
6074,266,Unukalhai#2307,15,Platinum 2,天市右垣七,,nonnon60999,0
6075,-269,VirtualDrum#6884,15,Platinum 2,娃哈哈,,,0
6076,-401,VirtualGold#7520,15,Platinum 2,,,MethodGrabs,0
6077,-15,GTG#1703,15,Platinum 2,,gabrielgtg51,,0
6078,47,Banks#6478,15,Platinum 2,,Hobo Banks,,0
6079,-399,Hi-techHunter#0527,15,Platinum 2,kamisamu,,,0
6080,4397,Hi-techGlitch#4933,15,Platinum 2,SethGG,,,0
6081,-212,LeadingSense#3778,15,Platinum 2,✪ NEXT UP,,,0
6082,-401,Daya#2366,15,Platinum 2,,,dayahimmat,0
6083,738,SwiftGunner#4664,15,Platinum 2,PONCH,,,0
6084,-398,SpeedyTurret#9884,15,Platinum 2,dazorpad,,,0
6085,341,SillyLimon#3187,15,Platinum 2,SillyLimon,,,0
6086,-399,RelaxedParty#0088,15,Platinum 2,来点作用吧,,,0
6087,-392,Pluto#3090,15,Platinum 2,,Pluto#2111,,0
6088,1070,LuckyProp#0071,15,Platinum 2,,Bigwolfghost,,0
6089,-4,PlayfulTiger#3495,15,Platinum 2,波多野结衣,,,0
6090,134,SwiftGlobe#3685,15,Platinum 2,仿生少女,,,0
6091,-97,404error#0615,15,Platinum 2,,Mogul 999,,0
6092,-538,NotedBoss#1484,15,Platinum 2,one4one,,,0
6093,253,FamousAtlas#8963,15,Platinum 2,80_Noia,,,0
6094,178,FitFashion#4696,15,Platinum 2,Smoll Ounce of Aids,,,0
6095,-402,Grey#1036,15,Platinum 2,OG_Grey_on_Kick,,,0
6096,-37,Golden_Highs#5625,15,Platinum 2,,Nights sky,,0
6097,-403,SwiftShape#6614,15,Platinum 2,Djale,,,0
6098,-402,ChippedBrain#5383,15,Platinum 2,TFboys-易烊千玺,xxh5445,,0
6099,26,FamousBreaker#4902,15,Platinum 2,,,Deranged_Ramen,0
6100,-401,5018LW7TM#2745,15,Platinum 2,,,TBM_Curios,0
6101,-551,NightExec#8665,15,Platinum 2,ᴊᴜꜱᴛʟᴏʀᴇɴᴢᴏ,,,0
6102,805,PrimePro#4534,15,Platinum 2,,RAG3XFTWZ,,0
6103,119,paopufruit#5339,15,Platinum 2,paopufruit,,,0
6104,-419,UnusualScore#6682,15,Platinum 2,bad_ezecha,,,0
6105,-153,TheWeice#7595,15,Platinum 2,TheWeice,,,0
6106,-404,EvasiveArena#1275,15,Platinum 2,pt2,,long_name15,0
6107,-404,Powan5#6034,15,Platinum 2,Quill,,,0
6108,2156,FamousGuide#3317,15,Platinum 2,,,mr-bob8,0
6109,-405,FleetTrooper#1532,15,Platinum 2,Equinox,,,0
6109,-405,HypnoticHabit#8011,15,Platinum 2,Jay2015,,,0
6111,291,SuperMoney#6588,15,Platinum 2,,,Dimodaniel,0
6112,354,MojoFlojo#7140,15,Platinum 2,Careful Spongebob,,,0
6113,1250,PrimeEffort#0938,15,Platinum 2,ProFessOr,,,0
6114,-403,CloakingSoup#0076,15,Platinum 2,,DADDY Y0DA,,0
6115,-403,StellarPanda#3756,15,Platinum 2,Oqutod,,anotheraaww,0
6116,271,DustyGold#4022,15,Platinum 2,Keb,,,0
6117,-401,HappyParty#2071,15,Platinum 2,我会飞,,,0
6118,-316,Rento#4038,15,Platinum 2,Rento (skill issue),,,0
6119,-402,EvasiveBrain#5715,15,Platinum 2,Kroap,,,0
6120,-704,LilSimps#5912,15,Platinum 2,,Lil Simpz,,0
6121,-402,FleetDagger#5321,15,Platinum 2,Korbian,,,0
6122,-402,HastyGamer#3399,15,Platinum 2,,,ODYED,0
6123,777,zackwards#3699,15,Platinum 2,zack,,,0
6124,7610,Lycoris#1567,15,Platinum 2,Lycoris,,,0
6125,-401,LuckyEffort#5916,15,Platinum 2,タラント・ロキ,,,0
6126,-400,HappyShell#8740,15,Platinum 2,,,BlackWidoWw__18,0
6127,586,FataL1Day#2125,15,Platinum 2,FataL1Day,,,0
6128,-401,OvO#6685,15,Platinum 2,队友呢队友呢救一下啊,,,0
6129,-401,BusinessPlace#7644,15,Platinum 2,,,RoyaI_Possession,0
6130,-400,FizzyFrog#2180,15,Platinum 2,Jets Flying,,,0
6131,146,HastyPlace#1945,15,Platinum 2,,,FabioK79,0
6132,95,FizzySoldier#1329,15,Platinum 2,Leberwurst,,,0
6133,-394,Ivory#2677,15,Platinum 2,Ivory,,TrustIvory,0
6134,-378,MOISTKAOZ#3268,15,Platinum 2,,,MoistKaoz,0
6135,-178,PeerlessTrooper#7175,15,Platinum 2,thomvo,,,0
6136,268,SwiftFace#6702,15,Platinum 2,bryaNking,,,0
6137,-402,SuitedFace#1274,15,Platinum 2,cemktxjqwb38,,,0
6138,-402,SnappyDefender#2366,15,Platinum 2,JeeFlo,,,0
6139,988,ShiningGuide#7971,15,Platinum 2,Bronson,,,0
6140,-403,OMAIBAKASHINDERU#0138,15,Platinum 2,2016 soundcloud era,,,0
6141,-167,GleamingGeomorph#5825,15,Platinum 2,,,alexthesigma,0
6142,503,SurrealLeader#0110,15,Platinum 2,,,Hyper_Flohyd,0
6143,-402,Akharn#0728,15,Platinum 2,Akharn,,,0
6144,-402,QuirkyHunter#9635,15,Platinum 2,十年老兵,,,0
6145,-469,Gurlo#2313,15,Platinum 2,Gurlo,,IL-Tia-The-Best,0
6146,-156,Jax#2451,15,Platinum 2,Jaxyn,,,0
6147,396,deliquus#5624,15,Platinum 2,deliquus,,,0
6148,4988,UniqueHat#8507,15,Platinum 2,Kalu,,,0
6149,-406,Littlefreak#1118,15,Platinum 2,,,littlfreak,0
6150,672,ChargingPlace#8860,15,Platinum 2,,,SoggyTurtles123,0
6151,331,FamousGlitch#1672,15,Platinum 2,Oribot,,,0
6152,-406,SurrealLion#1639,15,Platinum 2,tasvoprotsqe,,,0
6153,-481,Jasoom007_x_YT#4498,15,Platinum 2,,,JasOom007_x,0
6154,3663,roulsen#2645,15,Platinum 2,,rouIsen,,0
6155,-457,jamaga#7919,15,Platinum 2,✪jamaga,,,0
6156,2379,Syphnx#6287,15,Platinum 2,Syphnx,,,0
6157,-132,PlayfulMap#3684,15,Platinum 2,,,zCheza,0
6158,-400,JingJing#1120,15,Platinum 2,ゆもそま,SonantBook66433,Xia_Nai_,0
6159,-299,El-Pistolero#1998,15,Platinum 2,,,sm__1le,0
6160,-401,GlitchyGunner#0876,15,Platinum 2,ScreaM,,,0
6161,1380,BlueRodeo#1331,15,Platinum 2,便利店狂炫烤肠,,,0
6162,-402,Devargas#0913,15,Platinum 2,Deblargas,,,0
6163,100,NOm#1795,15,Platinum 2,NOm,,,0
6164,-376,StealthyEffort#2944,15,Platinum 2,candypuppeter,,,0
6165,1173,CrystalImpala#1156,15,Platinum 2,Superling7th,,,0
6166,-857,IMightBeGood#2890,15,Platinum 2,IMightBeGood,,,0
6167,-91,7RB#0313,15,Platinum 2,SMOLLER,,,0
6168,-353,VirtualSnow#8678,15,Platinum 2,dottor bavaro,,rShinx-,0
6169,199,DustyRock#8643,15,Platinum 2,qwk,,,0
6170,3522,OkrutnyPrezes#2403,15,Platinum 2,OkrutnyPrezes,,,0
6171,121,ForemostPioneer#1131,15,Platinum 2,,G4L VXÑĜEFÛL,H2H_VXNGEFUL,0
6172,-184,FastVision#1367,15,Platinum 2,,,GuayinGutz,0
6173,264,SuperbSniper#8470,15,Platinum 2,抖音榜一大哥,,,0
6174,-389,PhantomBruh#8492,15,Platinum 2,,Hugeotron,,0
6175,-377,ReadyScore#1469,15,Platinum 2,twitch.tv/therealopen,,,0
6176,-390,GleamingRodeo#5219,15,Platinum 2,黑椒猪皮,MSMCKCL,,0
6177,-52,CrazyExec#4265,15,Platinum 2,痛みを知る,,,0
6178,-182,Chav#0801,15,Platinum 2,,yo boii chav,,0
6179,-54,Jowell96#1710,15,Platinum 2,,,Jowell4496,0
6180,-305,FizzyGlobe#4803,15,Platinum 2,,,Murphyana,0
6181,-123,HappyHolster#6790,15,Platinum 2,BesogonTV,,,0
6182,1114,Oldbird#4796,15,Platinum 2,,,OIdb1rd,0
6183,82,CloakingCash#0739,15,Platinum 2,,,ixSlick,0
6184,-394,slaydd#3396,15,Platinum 2,slaydd,,,0
6185,-393,Tempish#7055,15,Platinum 2,,,tempish,0
6186,-393,CloakingMap#1579,15,Platinum 2,noshizzle,,,0
6187,2017,EpicOrb#0964,15,Platinum 2,Donald Trump,,,0
6188,696,BlueExec#4116,15,Platinum 2,,rmurph33,,0
6189,-394,ReconVictor#0201,15,Platinum 2,,The Caly360,,0
6190,-394,CaseyMeow#1942,15,Platinum 2,1 Girl 1 Litterbox,,,0
6190,-394,NotableSkull#4034,15,Platinum 2,Swoftee,,,0
6192,-346,SageTheMage#6027,15,Platinum 2,,,bosslifeeveryday,0
6193,-68,SuperAtlas#0646,15,Platinum 2,PhilCrown,,,0
6194,936,38LMGR8CG#4485,15,Platinum 2,Drecks Gaul,,,0
6195,324,RapidVision#8962,15,Platinum 2,,,SoA_BloodShot,0
6196,437,QuickSoldier#5343,15,Platinum 2,Mister.Mysterious,,,0
6197,192,BalletGlitch#6346,15,Platinum 2,,,Monkeybiker257,0
6198,-226,Youneswillsmash#7732,15,Platinum 2,,,Younesm856,0
6199,120,GreenExec#5605,15,Platinum 2,,,ShadowReshiramX,0
6200,-397,Mathuzela#6464,15,Platinum 2,Mathuzela,,,0
6201,-397,Ameda#1416,15,Platinum 2,B3PbIB_УPETPbI,AmedaLook,,0
6202,521,Mon#1557,15,Platinum 2,,Tha Houndd,BigJeff315,0
6203,-393,Trippy#8650,15,Platinum 2,Trippy,,,0
6204,1623,Kurxooo#4253,15,Platinum 2,,,xkurxo,0
6205,-394,Miezi#1340,15,Platinum 2,z,,,0
6206,2700,FundedGunner#1825,15,Platinum 2,kiky,,,0
6207,80,TacticalLeader#3564,15,Platinum 2,,IAmSG903,,0
6208,-395,QuanWrld#3497,15,Platinum 2,,,QuanWrld,0
6209,483,VirtualZipline#1411,15,Platinum 2,一般路过路人LIN,,,0
6210,-4,TiptopCatwalk#0407,15,Platinum 2,Parker,,,0
6211,683,FitSmiley#4978,15,Platinum 2,,Dumbdini#8527,,0
6212,367,StealthyMoney#0862,15,Platinum 2,,Yk unknxwn,,0
6213,286,SneakyFashion#1374,15,Platinum 2,我爱妹妹,,,0
6214,-394,Bluez#8820,15,Platinum 2,Blue,,,0
6215,-393,BuckAngel#3838,15,Platinum 2,Gorlock,,,0
6216,-503,snap0#4189,15,Platinum 2,snap0,,,0
6217,-394,ChargingIce#4882,15,Platinum 2,Ancxious,Ancxious,,0
6218,1179,SnappyGold#0326,15,Platinum 2,,,mirineo_o,0
6219,-111,EnergieEros#5837,15,Platinum 2,,,EnergieEros,0
6220,1422,EvasiveFace#0681,15,Platinum 2,JoJo,,,0
6221,-396,Mortis#5940,15,Platinum 2,FetusTime,,,0
6222,-396,Neuskki#8214,15,Platinum 2,,Medicynal,,0
6223,558,FamousSoup#3252,15,Platinum 2,KluureX,,,0
6224,-141,StealthySpark#5283,15,Platinum 2,praetor,,,0
6225,-397,UnusualPlace#2078,15,Platinum 2,كتابة مسماري,,,0
6226,455,JesalMaes#2981,15,Platinum 2,JesalMaes,,Jesal_Maes,0
6227,-397,DeviousCatwalk#7456,15,Platinum 2,LEGENd,,,0
6228,-521,rader#0681,15,Platinum 2,rader,,,0
6229,-398,RelaxedGunner#3526,15,Platinum 2,chucky,,,0
6230,773,SGTXPATTON#5139,15,Platinum 2,SGTXPATTON,SGTpPATTON,,0
6231,1614,god#3370,15,Platinum 2,,,H8RPES,0
6232,-423,SHARK#0319,15,Platinum 2,SHARK,,,0
6233,-671,Butteryweiner#6617,15,Platinum 2,butteryweiner,,,0
6234,316,TiptopGunner#3564,15,Platinum 2,Swang,,,0
6235,-393,FamousSense#3322,15,Platinum 2,Crepster,,,0
6236,-393,Si#0473,15,Platinum 2,,Deadly the 4th,,0
6237,-383,FizzyGold#0441,15,Platinum 2,,,MYOTlI,0
6238,239,abuse#0325,15,Platinum 2,AIGLE | abuse,,,0
6239,-623,TiptopDash#3416,15,Platinum 2,DRUNKxGHOST,,,0
6240,1199,2A66ZILRH#1927,15,Platinum 2,FATAL,CaringOwl347852,,0
6241,-396,BusinessRocker#3663,15,Platinum 2,Jamieee,,,0
6242,99,SuperHunter#3361,15,Platinum 2,,,Yanks6666_,0
6243,356,ExaltedPerson#6157,15,Platinum 2,affe,,,0
6244,-135,GlitchyDagger#9202,15,Platinum 2,Racceagle,,,0
6245,-321,ReadySnake#7301,15,Platinum 2,UNKNOWN,,,0
6246,-397,GlitchyPro#5006,15,Platinum 2,isiko,,,0
6247,1235,Iced_Saber#2674,15,Platinum 2,IcedSoiree,,IcedSoiree,0
6248,1454,QuickPanda#9441,15,Platinum 2,nathenialf,,,0
6249,899,Xirvus#0670,15,Platinum 2,Xirvus,Xirvus,,0
6249,899,CrazySoup#3062,15,Platinum 2,,Animez UwU,,0
6251,866,SurrealHero#8250,15,Platinum 2,안녕하세요,,,0
6252,774,NotedPerson#9670,15,Platinum 2,DSDYY,,,0
6253,659,Thhunderman#5668,15,Platinum 2,,Thhunderman,,0
6254,-398,LeadingExpert#8376,15,Platinum 2,tom2tom,,,0
6255,-398,SuperbHolster#3162,15,Platinum 2,,Prof Sanjj,,0
6256,-397,PlayfulHolster#1646,15,Platinum 2,DongerLord,,,0
6257,-266,ReconFashion#3220,15,Platinum 2,,Koki77kgMMA,,0
6258,-395,VirtualWheel#1119,15,Platinum 2,nero,,PanoochyMyCoochy,0
6259,-394,ako#9433,15,Platinum 2,BiliBili-阿阿阿阿扣ako,,,0
6260,563,ProntoDrum#4925,15,Platinum 2,Reda1,,,0
6261,-136,HastyRelic#3814,15,Platinum 2,工藤新一,,,0
6262,1280,TacticalRodeo#2546,15,Platinum 2,vagabas,,,0
6263,824,EvasiveCake#3605,15,Platinum 2,Nipparkul,,,0
6264,-393,ReDdEer#3185,15,Platinum 2,Olivia,,,0
6265,-165,you.speak.what#1794,15,Platinum 2,牙给你打掉再镶上,,,0
6266,874,CloakingHolster#1432,15,Platinum 2,,RoVerkz,,0
6267,583,wushi#0657,15,Platinum 2,,,likewushi-,0
6268,-391,DirectExpert#0487,15,Platinum 2,󠀡󠀡⁧⁧L d P,,,0
6269,-389,HonoredBreaker#4076,15,Platinum 2,,,Mellowvibin,0
